ID_CLIENTE,FECHA_SOLICITUD,EDAD,ESTADO_CIVIL,NIVEL_EDUCATIVO,SITUACION_LABORAL,TIPO_VIVIENDA,INGRESOS_MENSUALES,LINEA_CREDITO_TOTAL,SALDO_DEUDOR_TOTAL,NUM_ATRASOS_30_59_DIAS,NUM_ATRASOS_60_89_DIAS,NUM_ATRASOS_90_MAS_DIAS,NUM_CONSULTAS_CENTRAL
CLI_015176,2026-03-01,48,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,4763.786766717249,5388.0,2230.56,0,0,0,1.0
CLI_015177,2026-02-25,60,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,,9560.59,3123.54,0,0,0,1.0
CLI_015178,2026-02-06,30,CASADO,UNIVERSITARIO,DESEMPLEADO,ALQUILER,8469.351260930343,14393.35,2839.25,0,0,0,0.0
CLI_015179,2026-02-12,43,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,4948.102825903057,7823.31,1654.61,0,0,0,2.0
CLI_015180,2026-01-05,41,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1213.4150323737167,10643.26,1519.55,0,0,0,2.0
CLI_015181,2026-01-04,25,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,9457.740531868189,3199.5,1939.93,0,0,0,1.0
CLI_015182,2026-01-10,29,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1719.561161478452,2743.55,2150.33,0,0,0,0.0
CLI_015183,2026-01-21,51,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3505.6311348439854,38513.51,30137.94,0,0,0,2.0
CLI_015184,2026-03-11,45,CASADO,POSGRADO,DEPENDIENTE,ALQUILER,8590.627257317825,2392.88,1782.85,0,0,0,0.0
CLI_015185,2026-02-06,21,SOLTERO,POSGRADO,DEPENDIENTE,ALQUILER,2270.954908663077,22445.04,10880.59,0,0,0,1.0
CLI_015186,2026-01-09,44,CASADO,UNIVERSITARIO,DESEMPLEADO,ALQUILER,3360.839655209225,16632.88,3255.86,0,0,0,2.0
CLI_015187,2026-03-12,46,CASADO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,1297.856576707081,5421.61,1752.16,1,0,0,
CLI_015188,2026-02-04,36,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,8437.001668355007,26127.06,3785.24,0,0,0,0.0
CLI_015189,2026-03-03,33,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,4883.95668364318,22539.82,5549.83,0,0,0,0.0
CLI_015190,2026-02-21,26,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,9601.728562965967,6734.38,1927.98,0,0,0,3.0
CLI_015191,2026-03-07,25,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,4393.155755604196,14784.26,2680.63,0,0,0,3.0
CLI_015192,2026-03-09,50,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,3157.8082171059023,7997.56,1761.48,0,0,0,0.0
CLI_015193,2026-02-21,23,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,4642.618770497809,22522.42,3173.28,0,0,0,2.0
CLI_015194,2026-01-19,35,SOLTERO,SECUNDARIA,INDEPENDIENTE,ALQUILER,1044.07170366561,24210.81,6563.31,0,0,0,0.0
CLI_015195,2026-01-15,38,SOLTERO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,1388.533923939639,5610.39,620.15,1,0,0,0.0
CLI_015196,2026-02-16,47,SOLTERO,UNIVERSITARIO,DESEMPLEADO,ALQUILER,1530.6528635553934,1963.65,1086.51,0,1,0,0.0
CLI_015197,2026-02-21,36,CASADO,UNIVERSITARIO,DESEMPLEADO,PROPIA,4682.017544342714,12779.11,8652.14,0,0,0,0.0
CLI_015198,2026-03-18,26,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,,1607.9,948.7,0,1,0,1.0
CLI_015199,2026-03-23,19,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,9828.914281808544,52893.92,26290.79,0,0,0,2.0
CLI_015200,2026-03-09,40,CASADO,SECUNDARIA,INDEPENDIENTE,PROPIA,5322.126023526734,3871.53,1786.94,1,0,0,2.0
CLI_015201,2026-01-22,35,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,5198.339444166466,11459.93,2586.29,0,0,0,2.0
CLI_015202,2026-02-01,40,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,56026.99900257243,3212.0,1278.04,0,0,0,0.0
CLI_015203,2026-01-31,24,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,4710.7026824689265,7371.78,2356.55,0,0,0,3.0
CLI_015204,2026-01-12,44,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1040.4016592246278,32110.76,18304.58,0,0,0,0.0
CLI_015205,2026-02-09,22,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,17526.360130975958,1770.74,723.38,0,0,0,0.0
CLI_015206,2026-03-13,52,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,5526.985597589728,1638.09,1228.81,1,0,0,1.0
CLI_015207,2026-02-11,32,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,4493.994339990631,12552.26,5065.27,1,0,0,1.0
CLI_015208,2026-01-23,41,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,2982.1701463941613,24141.17,433.43,1,0,0,1.0
CLI_015209,2026-02-18,64,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,10004.343882347986,2521.82,1050.73,0,0,0,1.0
CLI_015210,2026-02-18,42,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,3997.7389729882743,36501.79,6260.92,0,0,0,0.0
CLI_015211,2026-01-04,38,SOLTERO,POSGRADO,DESEMPLEADO,ALQUILER,4986.143178259226,19616.48,13703.84,0,0,0,3.0
CLI_015212,2026-02-18,31,CASADO,POSGRADO,DEPENDIENTE,PROPIA,2054.0526356921187,6367.08,2394.15,0,0,0,1.0
CLI_015213,2026-03-12,37,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,5654.644621030004,12326.74,2927.4,0,0,0,1.0
CLI_015214,2026-02-21,40,SOLTERO,POSGRADO,INDEPENDIENTE,PROPIA,1757.9441859050737,16604.1,6743.14,0,0,0,2.0
CLI_015215,2026-01-01,51,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2207.1558939494853,8220.14,2950.47,0,0,0,1.0
CLI_015216,2026-03-08,22,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,2396.154894304047,4505.93,2710.71,0,0,0,2.0
CLI_015217,2026-02-03,57,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,1803.1972097046728,15381.68,4495.19,0,0,0,0.0
CLI_015218,2026-03-01,22,CASADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,1397.4974084197693,11348.08,7498.12,0,0,0,0.0
CLI_015219,2026-02-19,61,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,,1611.37,25.98,2,0,0,3.0
CLI_015220,2026-02-02,52,SOLTERO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,5309.446787347557,22994.73,10574.39,0,0,0,0.0
CLI_015221,2026-02-07,46,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,1547.993486002586,17427.0,2520.7,0,0,0,1.0
CLI_015222,2026-03-13,37,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,,2256.25,1741.8,0,0,0,2.0
CLI_015223,2026-02-22,46,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,3771.277275602308,5597.24,84.69,0,0,0,0.0
CLI_015224,2026-02-08,50,CASADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,3013.5498711329333,3062.51,267.16,0,1,0,2.0
CLI_015225,2026-03-04,37,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1999.3146271569742,25520.89,5391.21,1,0,0,0.0
CLI_015226,2026-02-08,47,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,6207.828659307054,30618.58,14958.15,1,0,0,1.0
CLI_015227,2026-03-21,23,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3984.273450811085,17422.7,13475.97,0,0,0,0.0
CLI_015228,2026-03-27,39,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1478.7636904292153,41181.45,28008.98,0,0,0,2.0
CLI_015229,2026-02-17,44,CASADO,POSGRADO,DEPENDIENTE,ALQUILER,2353.121128380706,4034.64,1282.91,2,0,0,0.0
CLI_015230,2026-02-10,23,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,,24938.57,12134.52,0,0,0,0.0
CLI_015231,2026-01-20,45,DIVORCIADO,POSGRADO,DEPENDIENTE,ALQUILER,1457.4566904863045,3031.81,58.7,0,0,0,2.0
CLI_015232,2026-02-13,47,CASADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,4565.768664421484,2513.55,761.85,0,0,0,1.0
CLI_015233,2026-01-23,58,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,7852.026509881134,15009.95,3945.04,0,0,0,2.0
CLI_015234,2026-01-11,43,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,8390.388208480792,12292.76,1735.19,0,0,1,1.0
CLI_015235,2026-01-09,53,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,1343.5050842233882,4095.59,1957.59,0,0,0,0.0
CLI_015236,2026-03-25,22,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,12039.471010862766,10860.15,3091.6,0,0,0,0.0
CLI_015237,2026-03-30,37,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,13817.436046696746,5814.93,3434.79,1,0,0,0.0
CLI_015238,2026-02-07,29,CASADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,6361.669069341093,3453.5,180.7,0,0,0,0.0
CLI_015239,2026-03-07,43,CASADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,6067.155533695924,8473.8,2679.98,0,1,0,2.0
CLI_015240,2026-01-14,62,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,,30765.14,15091.1,0,0,0,1.0
CLI_015241,2026-03-02,29,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,2329.2528638166295,7459.38,1378.62,0,0,0,1.0
CLI_015242,2026-03-26,38,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,1557.035947497901,19992.12,4527.92,0,0,0,0.0
CLI_015243,2026-01-17,40,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1135.9414046938978,30385.72,17803.75,0,0,0,0.0
CLI_015244,2026-02-22,46,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,3642.481219611369,5562.85,3431.37,0,0,0,0.0
CLI_015245,2026-02-28,47,DIVORCIADO,SECUNDARIA,DESEMPLEADO,HIPOTECA,5480.465301660454,6536.54,2267.41,1,0,0,0.0
CLI_015246,2026-03-25,32,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,2164.695647068433,21742.1,5291.36,0,0,0,1.0
CLI_015247,2026-03-15,54,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3667.7482775335443,1642.27,145.9,0,0,0,2.0
CLI_015248,2026-03-01,35,SOLTERO,SECUNDARIA,DESEMPLEADO,ALQUILER,3019.03799796748,43088.55,10563.81,0,0,1,
CLI_015249,2026-01-08,38,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,7908.780633473619,40608.55,5025.26,0,0,0,1.0
CLI_015250,2026-03-10,23,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,8240.828807482114,5388.1,3585.43,0,0,0,2.0
CLI_015251,2026-02-14,55,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2828.9538807640674,1760.24,613.4,0,0,0,0.0
CLI_015252,2026-02-17,52,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,1803.5360880801136,5667.69,1237.76,1,1,0,3.0
CLI_015253,2026-01-07,20,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,4132.902694968033,24218.48,3714.54,0,0,0,1.0
CLI_015254,2026-03-25,53,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2038.8821499763371,5501.58,2231.01,1,0,0,2.0
CLI_015255,2026-02-14,45,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1920.2447836886427,3973.53,3523.99,1,0,0,3.0
CLI_015256,2026-03-11,31,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,6784.134923903499,6626.58,5380.79,0,0,0,0.0
CLI_015257,2026-03-23,38,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,9744.00675560354,40803.43,5677.78,0,1,0,2.0
CLI_015258,2026-01-02,54,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,4498.959183288533,8553.11,2350.93,0,0,0,0.0
CLI_015259,2026-03-19,47,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1083.9311847122615,62687.66,30504.06,0,0,0,0.0
CLI_015260,2026-01-12,35,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,2202.1772259888694,6365.8,3409.08,0,0,0,3.0
CLI_015261,2026-02-18,19,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,3802.901735328658,17362.22,1743.73,2,0,0,0.0
CLI_015262,2026-02-14,46,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,3855.0891088136186,14057.53,3160.42,0,0,0,1.0
CLI_015263,2026-01-21,30,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1091.933907832208,3178.36,2278.31,1,0,0,1.0
CLI_015264,2026-02-16,28,SOLTERO,POSGRADO,DEPENDIENTE,ALQUILER,6753.3565073181335,36477.99,7223.3,0,0,0,
CLI_015265,2026-01-25,49,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,5057.500468596612,4848.1,1601.68,0,0,0,1.0
CLI_015266,2026-03-04,25,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,6608.947379071532,19361.15,2823.04,1,0,0,0.0
CLI_015267,2026-03-14,39,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3885.8272228361234,5322.57,1099.35,0,0,0,2.0
CLI_015268,2026-01-23,26,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,10896.824331991353,5078.03,4622.8,0,0,0,0.0
CLI_015269,2026-03-17,54,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,7478.313130467762,2813.04,1109.67,0,0,0,2.0
CLI_015270,2026-02-12,39,SOLTERO,SECUNDARIA,DESEMPLEADO,HIPOTECA,1175.1783247042054,5314.92,1859.78,0,0,0,1.0
CLI_015271,2026-03-29,35,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,,30623.36,3039.84,0,0,0,0.0
CLI_015272,2026-02-10,47,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,8138.020442566006,7420.64,2929.61,1,0,0,3.0
CLI_015273,2026-03-09,59,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2518.4317480894215,2480.89,692.99,1,0,0,0.0
CLI_015274,2026-01-27,54,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3129.417733915933,18155.18,9461.37,0,0,0,1.0
CLI_015275,2026-02-24,27,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,8266.373240997484,61160.0,46748.99,0,0,0,0.0
CLI_015276,2026-03-14,27,CASADO,UNIVERSITARIO,DESEMPLEADO,PROPIA,3786.738798969692,8011.68,4628.03,1,0,0,0.0
CLI_015277,2026-02-02,54,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3453.444687371755,17475.2,2848.07,0,0,0,1.0
CLI_015278,2026-01-27,18,SOLTERO,POSGRADO,INDEPENDIENTE,PROPIA,1938.6641870316716,3948.99,1732.82,0,0,0,1.0
CLI_015279,2026-02-01,18,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,4086.665075740399,16940.24,6558.6,0,0,0,2.0
CLI_015280,2026-02-08,33,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,3183.230169876416,37375.32,14574.54,0,0,0,1.0
CLI_015281,2026-01-11,18,SOLTERO,SECUNDARIA,INDEPENDIENTE,ALQUILER,1909.11907862901,5170.52,1405.78,0,0,1,0.0
CLI_015282,2026-02-17,43,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3501.6404998086655,9127.81,7154.42,0,0,0,0.0
CLI_015283,2026-01-29,40,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,6065.475616226512,18699.39,10477.54,0,0,0,1.0
CLI_015284,2026-02-06,46,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2075.2241575010958,5171.27,553.3,0,0,0,1.0
CLI_015285,2026-03-16,61,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,9667.910062421613,16440.5,9783.62,1,0,0,0.0
CLI_015286,2026-02-09,43,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,16942.5886075243,61015.72,17343.4,0,0,0,1.0
CLI_015287,2026-01-09,63,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,3070.3899440544974,33046.89,11963.37,0,0,0,2.0
CLI_015288,2026-03-18,50,SOLTERO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,10023.883749568038,19817.65,7554.54,0,0,0,2.0
CLI_015289,2026-02-19,60,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,7740.562281874301,6642.08,2044.33,0,0,0,0.0
CLI_015290,2026-03-23,42,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2062.3766901086447,4641.49,1358.43,0,0,1,1.0
CLI_015291,2026-03-02,45,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3304.11118589149,1971.77,500.21,1,0,0,1.0
CLI_015292,2026-01-22,33,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,3404.936562821461,23630.64,6559.29,0,0,0,
CLI_015293,2026-02-18,18,CASADO,POSGRADO,INDEPENDIENTE,HIPOTECA,1169.5129281712607,16725.28,9969.99,0,1,0,0.0
CLI_015294,2026-01-18,39,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1877.0729917412682,12887.67,1348.71,0,0,0,0.0
CLI_015295,2026-02-08,36,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1331.699992678117,1668.78,474.21,1,0,0,1.0
CLI_015296,2026-02-05,69,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3741.5271135233984,5419.15,2086.64,0,0,1,1.0
CLI_015297,2026-02-24,36,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,3146.5720774314345,10712.57,8615.99,0,0,0,0.0
CLI_015298,2026-03-07,51,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1251.1291501595663,25587.38,13968.52,0,0,0,0.0
CLI_015299,2026-03-27,50,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,2022.6566211364361,13347.6,8279.34,0,1,0,1.0
CLI_015300,2026-03-14,44,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2029.2251994093963,2648.6,448.41,0,0,0,1.0
CLI_015301,2026-02-16,54,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1148.1076323527332,1941.99,1052.65,0,0,0,1.0
CLI_015302,2026-02-25,44,DIVORCIADO,UNIVERSITARIO,DESEMPLEADO,PROPIA,1231.7035287898766,22091.7,3078.34,0,0,0,1.0
CLI_015303,2026-01-24,34,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,,22162.49,4973.75,0,0,0,0.0
CLI_015304,2026-02-24,25,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,1714.013615581316,54322.65,26680.48,1,0,0,2.0
CLI_015305,2026-02-10,39,SOLTERO,UNIVERSITARIO,DESEMPLEADO,PROPIA,2096.717922650674,2455.11,509.83,0,0,0,0.0
CLI_015306,2026-03-01,46,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3658.7971095931593,17529.58,5274.47,0,0,0,2.0
CLI_015307,2026-03-08,18,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,3724.302443564611,4594.06,1613.08,0,1,0,0.0
CLI_015308,2026-03-22,55,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,5364.1497039222795,6969.86,139.69,0,0,0,1.0
CLI_015309,2026-02-25,45,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,2082.7542615563225,7322.25,3864.4,0,0,0,
CLI_015310,2026-02-26,48,DIVORCIADO,POSGRADO,DEPENDIENTE,ALQUILER,8920.284177256628,7008.23,1886.23,0,0,0,0.0
CLI_015311,2026-02-19,35,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,1909.009621952368,13589.09,1378.37,0,0,0,0.0
CLI_015312,2026-03-14,59,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,22706.82513609456,10262.18,6952.07,0,0,0,1.0
CLI_015313,2026-02-11,35,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1699.5084731452284,9927.28,5736.6,0,0,0,0.0
CLI_015314,2026-02-02,39,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,15418.399257005616,9065.63,3258.28,1,0,0,0.0
CLI_015315,2026-03-11,44,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1356.7158928118536,6516.06,3327.26,0,1,0,0.0
CLI_015316,2026-01-01,48,DIVORCIADO,SECUNDARIA,DEPENDIENTE,ALQUILER,2617.018734636209,57679.71,40472.39,0,0,0,1.0
CLI_015317,2026-03-13,50,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,4621.198482098153,6636.96,2294.19,0,0,0,1.0
CLI_015318,2026-01-29,33,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,10730.152438090505,1735.48,475.59,0,0,0,0.0
CLI_015319,2026-01-11,41,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3209.94772218784,32370.38,2603.37,1,0,0,1.0
CLI_015320,2026-01-11,40,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3630.394467305496,5606.11,1405.7,1,0,0,1.0
CLI_015321,2026-01-26,71,CASADO,SECUNDARIA,INDEPENDIENTE,ALQUILER,1429.0717551872822,18328.07,3714.3,0,0,0,1.0
CLI_015322,2026-01-18,45,DIVORCIADO,SECUNDARIA,DESEMPLEADO,PROPIA,3455.785688077369,18644.46,5053.42,0,0,0,2.0
CLI_015323,2026-01-20,31,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,,1842.22,223.86,1,1,0,0.0
CLI_015324,2026-03-15,64,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1200.6440373483501,11006.64,8918.4,0,0,0,2.0
CLI_015325,2026-01-09,45,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,8575.43814693026,2392.83,1497.3,0,0,0,1.0
CLI_015326,2026-03-04,62,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2941.998317594023,2079.3,247.33,0,1,0,0.0
CLI_015327,2026-03-01,51,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,1034.4017692639989,25590.58,9917.51,0,0,0,0.0
CLI_015328,2026-03-07,55,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,4886.398326403478,1750.26,104.41,0,1,0,0.0
CLI_015329,2026-03-20,55,CASADO,POSGRADO,DEPENDIENTE,PROPIA,2255.1418432301693,7430.46,952.9,0,0,0,2.0
CLI_015330,2026-01-25,41,DIVORCIADO,SECUNDARIA,DESEMPLEADO,ALQUILER,2696.2249078092646,61034.57,17173.33,0,0,0,2.0
CLI_015331,2026-03-29,34,DIVORCIADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1558.6151918056014,56076.19,39162.71,0,0,0,0.0
CLI_015332,2026-03-22,55,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,,34933.07,19012.66,0,0,0,1.0
CLI_015333,2026-03-13,49,SOLTERO,POSGRADO,DEPENDIENTE,PROPIA,16107.008025481526,13663.09,961.54,0,0,0,0.0
CLI_015334,2026-01-25,45,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,6402.626517687743,42296.67,29088.09,0,0,1,1.0
CLI_015335,2026-01-14,58,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,4433.881989087314,9030.57,3538.24,0,0,0,1.0
CLI_015336,2026-03-11,32,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1971.4211567444122,10493.15,68.69,0,0,0,1.0
CLI_015337,2026-03-30,37,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,7379.8888848341,12212.06,2319.12,0,0,0,1.0
CLI_015338,2026-03-25,31,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,8455.265452070002,9097.68,3844.54,0,0,0,2.0
CLI_015339,2026-01-26,67,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,,3140.09,985.87,0,0,0,1.0
CLI_015340,2026-01-22,48,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,13029.028716926026,21626.35,750.01,2,0,0,0.0
CLI_015341,2026-02-15,57,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,2974.154493029452,8707.14,3838.66,0,0,0,2.0
CLI_015342,2026-01-14,27,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,1853.3913378882735,29773.88,5755.65,1,0,0,0.0
CLI_015343,2026-03-19,45,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,10166.914081412982,14370.52,9672.35,0,0,0,1.0
CLI_015344,2026-03-25,27,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,2387.9838085738484,5672.78,4305.48,0,1,0,3.0
CLI_015345,2026-01-02,37,SOLTERO,SECUNDARIA,DESEMPLEADO,HIPOTECA,,18193.33,1049.81,0,0,0,1.0
CLI_015346,2026-01-31,57,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1325.0435904333315,20723.84,4210.36,0,0,0,1.0
CLI_015347,2026-02-25,32,SOLTERO,UNIVERSITARIO,DESEMPLEADO,PROPIA,3613.7955150093467,8445.49,5848.77,0,0,0,1.0
CLI_015348,2026-02-26,49,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,3533.6110864181223,42100.23,11337.54,1,0,0,0.0
CLI_015349,2026-02-25,40,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,2707.9680841414033,17983.98,5535.53,0,0,0,1.0
CLI_015350,2026-03-30,43,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2652.9970806706615,20145.24,2239.02,0,0,0,2.0
CLI_015351,2026-02-17,40,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,4051.8923782416036,39119.99,14470.03,1,0,0,1.0
CLI_015352,2026-01-04,47,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3409.7282150273095,10273.44,3569.76,0,0,0,1.0
CLI_015353,2026-01-13,45,DIVORCIADO,POSGRADO,INDEPENDIENTE,HIPOTECA,5937.579471847881,11670.8,4118.12,0,0,0,1.0
