ID_CLIENTE,FECHA_SOLICITUD,EDAD,ESTADO_CIVIL,NIVEL_EDUCATIVO,SITUACION_LABORAL,TIPO_VIVIENDA,INGRESOS_MENSUALES,LINEA_CREDITO_TOTAL,SALDO_DEUDOR_TOTAL,NUM_ATRASOS_30_59_DIAS,NUM_ATRASOS_60_89_DIAS,NUM_ATRASOS_90_MAS_DIAS,NUM_CONSULTAS_CENTRAL,DEFAULT
CLI_000172,2025-12-14,18,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,1284.8325539554253,1802.17,484.45,1,0,0,0.0,0
CLI_000173,2025-08-19,38,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,8292.657614335301,11119.33,5155.72,0,0,0,1.0,1
CLI_000174,2025-07-09,19,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,2316.777654589375,5579.98,1622.75,0,0,0,0.0,0
CLI_000175,2025-08-13,29,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,,25619.89,14080.92,1,0,0,0.0,0
CLI_000176,2025-10-10,25,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,5754.833229890315,29689.94,10646.85,0,0,0,0.0,0
CLI_000177,2025-05-01,53,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,9454.22794056432,8052.68,2020.63,1,0,0,1.0,0
CLI_000178,2025-04-26,56,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,1056.9092081393808,18143.22,151.4,0,0,0,3.0,0
CLI_000179,2025-08-21,44,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,4823.47441465685,7228.32,2653.7,0,0,0,1.0,0
CLI_000180,2025-09-16,38,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,1277.3130869799343,9475.69,525.45,0,0,0,1.0,0
CLI_000181,2025-12-25,41,DIVORCIADO,SECUNDARIA,DEPENDIENTE,ALQUILER,3635.544851543786,50251.96,7907.32,0,0,0,3.0,0
CLI_000182,2025-07-17,53,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,,3775.89,2100.1,0,0,0,1.0,0
CLI_000183,2025-05-17,19,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,1675.1896104331313,12633.69,3256.7,0,0,0,2.0,1
CLI_000184,2025-11-14,29,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,6075.544700313571,13692.45,2654.78,0,0,0,0.0,0
CLI_000185,2025-06-14,52,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,2321.379480184816,23830.4,2773.78,0,0,0,2.0,1
CLI_000186,2025-08-13,54,SOLTERO,SECUNDARIA,DESEMPLEADO,HIPOTECA,4325.579434535478,3428.14,607.94,0,0,0,,0
CLI_000187,2025-11-03,47,CASADO,POSGRADO,INDEPENDIENTE,HIPOTECA,4780.725908690185,29703.69,13681.53,0,1,0,3.0,0
CLI_000188,2025-08-22,29,SOLTERO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,,15142.57,2527.38,0,0,0,3.0,0
CLI_000189,2025-06-21,51,SOLTERO,UNIVERSITARIO,DESEMPLEADO,ALQUILER,1090.516174279422,61775.38,45827.32,0,0,0,2.0,1
CLI_000190,2025-06-01,55,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1603.1923621231372,10697.82,3629.51,0,0,0,5.0,0
CLI_000191,2025-11-11,48,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,7812.7269001188115,13361.49,8055.78,0,0,0,3.0,0
CLI_000192,2025-06-09,18,CASADO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,,4042.98,1723.09,0,1,0,1.0,0
CLI_000193,2025-04-06,42,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,3927.7306091406554,7689.71,1649.89,0,0,0,1.0,0
CLI_000194,2025-08-21,47,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,4205.616800656589,19963.23,1806.23,0,0,0,4.0,0
CLI_000195,2025-06-29,35,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,5948.176767660994,5813.15,2341.15,0,0,1,2.0,0
CLI_000196,2025-04-23,43,SOLTERO,UNIVERSITARIO,DESEMPLEADO,PROPIA,2848.6862876096066,36335.59,24176.58,0,0,0,0.0,0
CLI_000197,2025-11-14,35,SOLTERO,POSGRADO,INDEPENDIENTE,HIPOTECA,2416.3244131893584,18282.96,9778.99,1,0,0,4.0,1
CLI_000198,2025-02-21,31,SOLTERO,SECUNDARIA,INDEPENDIENTE,PROPIA,,4525.3,2308.33,0,0,0,0.0,0
CLI_000199,2025-09-25,57,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1125.4269121833436,31687.86,1275.96,0,0,0,1.0,1
CLI_000200,2025-10-22,43,CASADO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,8605.436130716922,4643.13,617.97,0,0,0,0.0,0
CLI_000201,2025-04-23,28,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3060.0100637156197,10895.14,6049.25,0,0,0,0.0,0
CLI_000202,2025-04-11,25,CASADO,POSGRADO,DESEMPLEADO,ALQUILER,3480.7413148809997,12415.77,5361.63,0,0,0,1.0,0
CLI_000203,2025-04-23,31,DIVORCIADO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,4545.587798490014,7378.31,1466.74,0,0,0,0.0,0
CLI_000204,2025-03-22,31,DIVORCIADO,UNIVERSITARIO,DESEMPLEADO,PROPIA,2147.5785870400264,5230.28,3439.8,1,0,0,3.0,1
CLI_000205,2025-07-06,42,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,4209.232438921167,2262.16,731.35,0,0,0,1.0,0
CLI_000206,2025-04-23,46,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,5158.6204075120595,24629.14,11131.38,0,0,0,1.0,0
CLI_000207,2025-01-02,46,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1464.1992669204647,3688.18,294.97,0,0,0,1.0,1
CLI_000208,2025-05-10,32,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3597.3265724273265,4908.29,2241.35,0,0,0,,0
CLI_000209,2025-08-08,51,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,2423.6436535868015,22861.5,6868.09,0,0,0,2.0,1
CLI_000210,2025-02-23,54,DIVORCIADO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,3877.4766980631443,6374.56,674.92,0,0,0,1.0,0
CLI_000211,2025-12-09,38,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,1100.3349860895025,13737.0,2633.08,0,1,0,0.0,0
CLI_000212,2025-08-12,29,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,5776.026758633093,12008.92,2019.96,0,1,0,0.0,0
CLI_000213,2025-08-13,42,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1670.4319890752663,20160.08,7746.92,0,0,0,1.0,0
CLI_000214,2025-05-06,64,SOLTERO,SECUNDARIA,INDEPENDIENTE,ALQUILER,5117.2257115114235,14032.26,3460.2,0,0,0,4.0,0
CLI_000215,2025-05-10,29,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,6150.878251181286,7355.04,1992.66,0,0,0,0.0,0
CLI_000216,2025-02-22,35,CASADO,SECUNDARIA,INDEPENDIENTE,PROPIA,5913.790529358867,23826.33,8670.69,0,0,0,2.0,0
CLI_000217,2025-06-21,41,SOLTERO,SECUNDARIA,INDEPENDIENTE,ALQUILER,6978.5580411886685,13858.35,9062.78,0,0,0,0.0,0
CLI_000218,2025-08-06,46,CASADO,POSGRADO,DESEMPLEADO,HIPOTECA,2312.3038938302443,8687.49,3661.55,0,0,0,0.0,1
CLI_000219,2025-06-09,19,CASADO,POSGRADO,INDEPENDIENTE,HIPOTECA,,6977.99,4627.43,0,0,0,0.0,0
CLI_000220,2025-07-17,55,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1109.372448827771,12696.88,6745.17,0,1,0,2.0,0
CLI_000221,2025-09-04,55,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3321.8295413130195,1735.59,957.15,0,0,0,0.0,0
CLI_000222,2025-11-20,36,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,2127.8540163662383,18157.78,10596.14,0,0,0,0.0,1
CLI_000223,2025-07-22,70,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,5738.148808776769,17441.78,8428.17,0,0,0,2.0,1
CLI_000224,2025-07-03,54,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,6750.6550045329805,9111.38,3739.65,0,0,0,1.0,0
CLI_000225,2025-05-03,53,CASADO,POSGRADO,DESEMPLEADO,ALQUILER,7073.627810827617,7357.06,5084.29,0,0,0,0.0,0
CLI_000226,2025-09-12,54,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2257.916713043862,20972.22,4097.34,0,0,0,1.0,0
CLI_000227,2025-10-21,53,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2146.396005827138,3546.13,308.56,1,0,0,2.0,0
CLI_000228,2025-10-07,40,SOLTERO,POSGRADO,INDEPENDIENTE,PROPIA,4979.6638741324405,17679.24,6719.04,0,0,0,0.0,0
CLI_000229,2025-11-21,39,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,10242.785721094691,1826.94,511.78,0,0,0,,0
CLI_000230,2025-04-08,30,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,2051.5668158865683,30149.18,6446.53,0,0,0,1.0,0
CLI_000231,2025-07-17,34,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,9476.209320559543,38009.78,9645.03,1,0,0,1.0,0
CLI_000232,2025-08-28,37,CASADO,POSGRADO,DEPENDIENTE,PROPIA,4158.091010583745,16877.96,6315.81,0,0,0,2.0,0
CLI_000233,2025-05-24,41,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,5712.109859942191,18028.24,5434.82,0,0,0,1.0,0
CLI_000234,2025-04-07,58,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3053.690245303941,6972.07,2077.41,1,0,0,1.0,1
CLI_000235,2025-07-20,18,SOLTERO,UNIVERSITARIO,DESEMPLEADO,ALQUILER,6780.139527960962,26750.49,12792.13,0,0,0,0.0,0
CLI_000236,2025-05-04,55,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,13355.934425065803,5845.88,2779.97,0,0,0,2.0,0
CLI_000237,2025-07-06,29,SOLTERO,SECUNDARIA,INDEPENDIENTE,ALQUILER,1679.5821490467788,11551.92,1638.69,0,0,0,1.0,0
CLI_000238,2025-11-22,39,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,2729.6507075169784,17656.98,4824.81,0,0,0,0.0,0
CLI_000239,2025-12-15,33,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,,12045.61,2232.15,1,0,0,0.0,0
CLI_000240,2025-09-16,61,SOLTERO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,1705.405899925695,9663.12,5460.71,0,0,0,,0
CLI_000241,2025-05-28,35,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,2889.3386446099385,4617.21,906.6,0,0,0,1.0,0
CLI_000242,2025-09-09,46,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,1660.809675848206,14304.79,6427.2,0,0,0,0.0,0
CLI_000243,2025-12-12,47,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,4683.097942359871,18493.02,6559.21,0,0,0,3.0,0
CLI_000244,2025-05-27,28,SOLTERO,POSGRADO,DEPENDIENTE,ALQUILER,1977.7967607855242,11597.69,200.14,0,0,0,2.0,0
CLI_000245,2025-05-28,39,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,2702.656249158138,21963.41,20517.81,0,0,0,4.0,1
CLI_000246,2025-12-18,54,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,3389.494603812961,12472.99,5690.62,0,0,0,1.0,0
CLI_000247,2025-07-18,31,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2259.036057315674,18045.91,8914.93,0,0,0,2.0,0
CLI_000248,2025-11-04,50,CASADO,POSGRADO,INDEPENDIENTE,HIPOTECA,5011.936585398956,33895.05,14480.53,0,0,0,0.0,0
CLI_000249,2025-05-08,37,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,,5312.02,3156.53,0,0,0,0.0,0
CLI_000250,2025-02-08,53,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,8440.1161664113,8634.0,3846.52,1,0,0,1.0,0
CLI_000251,2025-12-04,60,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3322.7765880735237,30055.47,15386.99,0,0,0,0.0,0
CLI_000252,2025-12-26,18,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,4001.8762696931312,9481.5,2216.05,0,0,0,0.0,0
CLI_000253,2025-05-09,26,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,,1585.58,1000.83,0,0,0,0.0,1
CLI_000254,2025-09-24,36,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,1240.380248174898,2042.15,1089.33,0,0,0,0.0,1
CLI_000255,2025-05-31,57,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,5976.295276525272,2770.74,141.56,0,0,0,0.0,0
CLI_000256,2025-10-25,46,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,11236.93263199409,7781.34,519.95,0,1,0,0.0,0
CLI_000257,2025-04-09,27,CASADO,POSGRADO,DEPENDIENTE,ALQUILER,3593.2210780658747,7267.67,970.1,0,0,0,1.0,0
CLI_000258,2025-09-20,48,DIVORCIADO,SECUNDARIA,DEPENDIENTE,ALQUILER,2760.025074953508,13065.24,7052.63,1,0,0,3.0,1
CLI_000259,2025-09-09,30,DIVORCIADO,SECUNDARIA,DEPENDIENTE,PROPIA,6401.588584542111,4354.02,1476.46,1,0,0,2.0,0
CLI_000260,2025-05-24,50,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,5484.794628313172,8054.2,1843.84,0,0,0,4.0,0
CLI_000261,2025-12-12,46,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,4709.149027263696,15565.71,3128.46,0,0,0,3.0,0
CLI_000262,2025-04-22,30,SOLTERO,POSGRADO,DEPENDIENTE,PROPIA,12793.745320390204,56698.97,15054.34,0,0,0,2.0,0
CLI_000263,2025-03-01,40,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,4076.070160380886,9223.09,5095.97,1,0,0,1.0,0
CLI_000264,2025-01-02,54,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2024.315587801498,1533.54,794.8,0,0,0,0.0,1
CLI_000265,2025-10-31,20,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,1112.7726007520073,13016.14,1754.84,0,0,0,1.0,0
CLI_000266,2025-09-11,44,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,3139.5302327213585,10310.13,1411.27,0,0,1,1.0,0
CLI_000267,2025-05-20,28,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,4722.690477923201,6720.25,1477.14,0,0,0,1.0,0
CLI_000268,2025-02-06,40,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,1686.1856313191588,6388.12,810.76,0,0,0,,0
CLI_000269,2025-06-09,46,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1116.3550260049255,17050.03,9137.33,0,0,0,0.0,0
CLI_000270,2025-01-09,63,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,9417.577483202298,6169.1,4243.33,0,0,0,,0
CLI_000271,2025-08-21,40,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,2283.113012693837,45015.54,18786.84,0,0,0,1.0,0
CLI_000272,2025-04-09,57,SOLTERO,POSGRADO,DEPENDIENTE,ALQUILER,3221.0820636232706,2707.32,1846.05,1,0,0,0.0,1
CLI_000273,2025-05-27,31,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,,2591.92,421.01,0,0,0,0.0,0
CLI_000274,2025-10-31,35,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2707.244541983814,32199.51,9395.27,0,0,0,2.0,0
CLI_000275,2025-07-27,47,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2954.389435856082,8117.44,4614.12,0,0,0,1.0,0
CLI_000276,2025-05-11,43,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,9181.449431940147,9373.03,5006.43,0,0,0,0.0,0
CLI_000277,2025-06-01,37,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,8045.56244419407,2725.7,2093.42,0,0,0,0.0,0
CLI_000278,2025-02-23,37,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1758.2140966437378,6836.17,3929.71,1,0,0,1.0,0
CLI_000279,2025-04-30,55,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3867.248067819344,11473.38,9340.18,1,0,0,5.0,1
CLI_000280,2025-06-10,37,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,,2628.55,1888.54,0,0,0,1.0,0
CLI_000281,2025-04-26,29,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,2232.8504992242806,15918.76,7771.39,1,0,0,1.0,0
CLI_000282,2025-03-16,31,CASADO,POSGRADO,DEPENDIENTE,PROPIA,,14031.31,1227.99,0,0,0,1.0,0
CLI_000283,2025-04-23,48,SOLTERO,POSGRADO,DEPENDIENTE,PROPIA,15696.377314882558,11912.36,4005.1,0,0,0,1.0,0
CLI_000284,2025-04-14,65,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,6016.003069182844,7127.1,559.18,0,0,0,,0
CLI_000285,2025-12-06,35,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,3036.784352347202,7229.01,2575.56,0,0,0,1.0,0
CLI_000286,2025-09-11,64,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,3698.1074639459152,25981.96,4570.44,1,0,0,0.0,0
CLI_000287,2025-08-15,40,SOLTERO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,4465.2119908592485,1914.24,677.09,0,0,0,2.0,1
CLI_000288,2025-04-22,37,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,3442.9084125463132,18659.93,1501.19,1,0,0,1.0,0
CLI_000289,2025-04-09,30,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,2881.3381756137874,4027.08,1640.6,0,0,0,2.0,0
CLI_000290,2025-06-02,38,SOLTERO,SECUNDARIA,DESEMPLEADO,PROPIA,2583.4503921373152,19223.16,13532.58,0,0,0,1.0,1
CLI_000291,2025-12-15,32,SOLTERO,POSGRADO,DEPENDIENTE,PROPIA,,9536.43,5055.68,0,0,0,0.0,0
CLI_000292,2025-12-04,31,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,13748.171464616775,6871.81,2330.23,0,0,0,3.0,1
CLI_000293,2025-07-13,22,CASADO,POSGRADO,DEPENDIENTE,PROPIA,1360.5250778848244,5522.47,3113.19,0,0,0,1.0,0
CLI_000294,2025-11-06,60,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,4240.97494590967,9446.17,3646.89,0,0,0,1.0,0
CLI_000295,2025-06-12,52,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,12256.451022858206,16312.2,3306.87,0,0,0,0.0,0
CLI_000296,2025-07-27,43,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2669.6297788625925,11165.48,971.32,0,0,0,5.0,0
CLI_000297,2025-06-18,39,DIVORCIADO,POSGRADO,DEPENDIENTE,HIPOTECA,2043.205165163449,13743.94,2047.88,0,0,0,1.0,0
CLI_000298,2025-06-10,40,SOLTERO,SECUNDARIA,INDEPENDIENTE,ALQUILER,11919.73918203565,34353.25,15015.49,0,0,0,0.0,0
CLI_000299,2025-03-09,32,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,6688.604145787767,13160.49,9790.89,1,0,0,1.0,1
CLI_000300,2025-10-16,28,SOLTERO,SECUNDARIA,INDEPENDIENTE,ALQUILER,4749.992007995917,12118.28,5343.35,0,0,0,0.0,0
CLI_000301,2025-10-04,48,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,4338.520393800538,7155.6,3873.11,0,0,0,0.0,1
CLI_000302,2025-10-31,38,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,2587.6946568249687,6203.64,4443.71,0,0,0,0.0,0
CLI_000303,2025-05-15,44,DIVORCIADO,SECUNDARIA,DESEMPLEADO,HIPOTECA,4613.629437190406,10537.44,1164.16,0,0,0,2.0,0
CLI_000304,2025-07-14,22,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,5543.768218247757,1661.95,731.42,1,0,0,1.0,0
CLI_000305,2025-05-08,37,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,1137.8585973774802,11800.21,2254.85,0,0,0,1.0,0
CLI_000306,2025-02-02,28,DIVORCIADO,SECUNDARIA,DEPENDIENTE,ALQUILER,1463.2415014993944,6366.59,460.41,1,0,0,2.0,1
CLI_000307,2025-06-25,46,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,2349.7417851306773,19431.0,1224.19,0,1,0,2.0,1
CLI_000308,2025-01-22,51,DIVORCIADO,SECUNDARIA,DEPENDIENTE,PROPIA,2390.9579827592024,3270.22,2606.63,1,0,0,1.0,1
CLI_000309,2025-08-26,57,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,9102.15227604762,16890.98,11060.48,0,0,0,2.0,0
CLI_000310,2025-06-07,34,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,5062.647982169882,8593.77,4592.33,0,0,0,1.0,0
CLI_000311,2025-02-07,28,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,2661.6478044061596,8056.24,941.99,0,0,0,2.0,0
CLI_000312,2025-08-18,36,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,6822.89280864137,2057.16,398.79,0,0,0,,0
CLI_000313,2025-02-20,33,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2391.301625867911,6553.04,2158.73,1,0,0,2.0,1
CLI_000314,2025-09-21,45,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,17418.288827780467,33825.43,15887.08,0,0,0,2.0,0
CLI_000315,2025-10-10,25,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,6350.312076098988,1647.72,79.87,0,0,1,1.0,0
CLI_000316,2025-01-27,21,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,6808.02679399759,3357.46,748.17,0,0,0,2.0,0
CLI_000317,2025-08-14,37,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,2083.470700296067,19991.84,6682.86,0,0,0,0.0,0
CLI_000318,2025-10-04,48,DIVORCIADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1573.4268024318312,7755.41,4283.2,0,0,0,1.0,1
CLI_000319,2025-10-13,29,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,2752.393314667918,3414.68,1560.76,1,0,0,0.0,0
CLI_000320,2025-04-07,50,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,2448.8687778733674,3786.85,1416.43,0,0,0,0.0,1
CLI_000321,2025-10-11,45,SOLTERO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,6166.312436903886,3024.85,433.07,0,0,0,1.0,0
CLI_000322,2025-11-13,58,CASADO,POSGRADO,DESEMPLEADO,PROPIA,1695.2828286113117,2039.3,577.96,1,0,0,1.0,0
CLI_000323,2025-10-31,32,SOLTERO,UNIVERSITARIO,DESEMPLEADO,ALQUILER,3648.7616307364083,59074.02,13071.35,0,0,0,0.0,0
CLI_000324,2025-05-27,23,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,4487.83414027989,9523.21,8787.21,1,0,0,2.0,1
CLI_000325,2025-01-04,47,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,2727.4074554021354,5217.56,1818.8,0,0,0,1.0,0
CLI_000326,2025-02-04,44,DIVORCIADO,POSGRADO,DEPENDIENTE,HIPOTECA,1808.6604325318453,10287.02,1650.3,0,0,0,2.0,0
CLI_000327,2025-07-11,43,SOLTERO,POSGRADO,DEPENDIENTE,ALQUILER,8935.579789461703,7040.54,3857.1,0,0,0,0.0,0
CLI_000328,2025-02-18,29,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,1548.1625506655623,21727.12,5926.03,0,0,0,1.0,1
CLI_000329,2025-01-17,49,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,2292.436051981511,12501.35,5655.71,0,0,0,1.0,1
CLI_000330,2025-06-21,34,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,5970.2028029569665,22787.78,7148.94,0,0,0,0.0,0
CLI_000331,2025-08-08,43,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,4278.804783566135,4725.29,741.47,0,1,0,3.0,1
CLI_000332,2025-06-07,35,DIVORCIADO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,5616.044870221515,10848.33,4951.74,1,0,0,1.0,1
CLI_000333,2025-02-15,44,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,6814.912689520369,5166.66,513.2,0,0,0,2.0,0
CLI_000334,2025-01-06,27,SOLTERO,SECUNDARIA,DESEMPLEADO,PROPIA,8926.403062834172,4985.24,2858.2,0,0,0,2.0,0
CLI_000335,2025-04-09,46,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2296.262132286147,3891.46,1547.08,0,0,0,0.0,0
CLI_000336,2025-08-21,48,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,3275.6203553343507,7659.13,2337.91,1,0,0,0.0,0
CLI_000337,2025-02-06,42,SOLTERO,SECUNDARIA,INDEPENDIENTE,ALQUILER,5105.113224815246,15824.98,6595.68,1,0,0,,0
CLI_000338,2025-10-07,59,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,6567.268915692416,10003.27,5812.55,0,0,0,2.0,1
CLI_000339,2025-12-15,43,DIVORCIADO,POSGRADO,DEPENDIENTE,ALQUILER,4043.1054764104965,44646.87,2346.31,1,0,0,2.0,1
CLI_000340,2025-10-29,51,DIVORCIADO,POSGRADO,INDEPENDIENTE,ALQUILER,3548.6002292327867,5203.78,3478.82,0,0,0,2.0,1
CLI_000341,2025-06-30,42,DIVORCIADO,SECUNDARIA,INDEPENDIENTE,ALQUILER,5144.108284923923,15567.41,7795.11,0,0,0,0.0,1
CLI_000342,2025-04-05,50,SOLTERO,SECUNDARIA,INDEPENDIENTE,PROPIA,2709.5980673231306,7136.17,2684.66,0,0,0,2.0,1
CLI_000343,2025-04-09,24,DIVORCIADO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,8870.356434760928,6644.16,438.44,0,0,0,0.0,0
CLI_000344,2025-07-07,41,DIVORCIADO,POSGRADO,DEPENDIENTE,PROPIA,1859.8727263881158,8288.65,1676.3,0,0,0,1.0,0
